timestamp_current,timestamp_previous,strikePrice,expirationDate,Theo ES,call_vol_diff,put_vol_diff,call_premium_of_vol_diff,put_premium_of_vol_diff,call_vol_oi_ratio_current,put_vol_oi_ratio_current,call_vol_chng_pct,put_vol_chng_pct
2026-09-25T07:30:00,2026-09-25T07:00:00,6500.0,2026-11-20,6559.25,0,0,0.0,0.0,0.0,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6510.0,2026-11-20,6569.25,0,0,0.0,0.0,0.0,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6520.0,2026-11-20,6579.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6525.0,2026-11-20,6584.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6530.0,2026-11-20,6589.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6540.0,2026-11-20,6599.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6550.0,2026-11-06,6609.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6550.0,2026-11-13,6609.25,0,1,0.0,1380.0,,0.07142857142857142,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6550.0,2026-11-20,6609.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6560.0,2026-11-20,6619.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6570.0,2026-11-20,6629.25,0,0,0.0,0.0,0.0,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6575.0,2026-11-20,6634.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6580.0,2026-11-20,6639.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6590.0,2026-11-20,6649.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6600.0,2026-11-06,6659.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6600.0,2026-11-13,6659.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6600.0,2026-11-20,6659.25,0,0,0.0,0.0,0.0,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6610.0,2026-11-20,6669.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6620.0,2026-11-20,6679.25,0,0,0.0,0.0,0.0,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6625.0,2026-11-20,6684.25,0,0,0.0,0.0,0.0,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6630.0,2026-11-20,6689.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6640.0,2026-11-20,6699.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6650.0,2026-11-06,6709.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6650.0,2026-11-13,6709.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6650.0,2026-11-20,6709.25,0,0,0.0,0.0,0.0,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6660.0,2026-11-20,6719.25,0,0,0.0,0.0,0.0,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6670.0,2026-11-20,6729.25,0,20,0.0,40300.0,0.0,1.1111111111111112,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6675.0,2026-11-20,6734.25,0,0,0.0,0.0,0.0,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6680.0,2026-11-20,6739.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6690.0,2026-11-20,6749.25,0,0,0.0,0.0,0.0,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6700.0,2026-11-06,6759.25,0,0,0.0,0.0,0.0,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6700.0,2026-11-13,6759.25,0,5,0.0,8525.0,0.0,5.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6700.0,2026-11-20,6759.25,0,1,0.0,2100.0,0.0,0.003484320557491289,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6710.0,2026-11-20,6769.25,0,0,0.0,0.0,0.0,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6720.0,2026-11-20,6779.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6725.0,2026-11-20,6784.25,0,1,0.0,2175.0,,0.007246376811594203,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6730.0,2026-11-20,6789.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6740.0,2026-11-20,6799.25,0,0,0.0,0.0,0.0,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6750.0,2026-11-06,6809.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6750.0,2026-11-13,6809.25,0,5,0.0,9200.0,,0.2,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6750.0,2026-11-20,6809.25,0,2,0.0,4410.0,0.0,0.00015344483658124905,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6760.0,2026-11-20,6819.25,0,0,0.0,0.0,0.0,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6770.0,2026-11-20,6829.25,0,0,0.0,0.0,0.0,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6775.0,2026-11-20,6834.25,0,0,0.0,0.0,0.0,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6780.0,2026-11-20,6839.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6790.0,2026-11-20,6849.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6800.0,2026-11-06,6859.25,0,16,0.0,25120.0,,0.02373887240356083,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6800.0,2026-11-13,6859.25,0,0,0.0,0.0,0.0,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6800.0,2026-11-20,6859.25,0,158,0.0,375250.0,0.0,0.01319195123987643,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6810.0,2026-11-20,6869.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6820.0,2026-11-20,6879.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6825.0,2026-11-20,6884.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6830.0,2026-11-20,6889.25,0,20,0.0,51000.0,0.0,1.1764705882352942,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6840.0,2026-11-20,6899.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6850.0,2026-11-06,6909.25,0,1,0.0,1705.0,,0.002512562814070352,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6850.0,2026-11-13,6909.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6850.0,2026-11-20,6909.25,0,0,0.0,0.0,0.0,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6860.0,2026-11-20,6919.25,0,0,0.0,0.0,0.0,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6870.0,2026-11-20,6929.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6875.0,2026-11-20,6934.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6880.0,2026-11-20,6939.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6890.0,2026-11-20,6949.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6900.0,2026-11-06,6959.25,0,1,0.0,1860.0000000000002,,0.0003671071953010279,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6900.0,2026-11-13,6959.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6900.0,2026-11-20,6959.25,0,0,0.0,0.0,0.0,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6910.0,2026-11-20,6969.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6920.0,2026-11-20,6979.25,0,0,0.0,0.0,0.0,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6925.0,2026-11-20,6984.25,0,0,0.0,0.0,0.0,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6930.0,2026-11-20,6989.25,0,0,0.0,0.0,0.0,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6940.0,2026-11-20,6999.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6950.0,2026-11-06,7009.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6950.0,2026-11-13,7009.25,0,0,0.0,0.0,0.0,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6950.0,2026-11-20,7009.25,0,1,0.0,3090.0,0.0,0.003703703703703704,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6960.0,2026-11-20,7019.25,0,0,0.0,0.0,0.0,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6970.0,2026-11-20,7029.25,0,0,0.0,0.0,0.0,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6975.0,2026-11-06,7034.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6975.0,2026-11-20,7034.25,0,0,0.0,0.0,0.0,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6980.0,2026-11-20,7039.25,0,0,0.0,0.0,0.0,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,6990.0,2026-11-20,7049.25,0,0,0.0,0.0,0.0,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7000.0,2026-11-06,7059.25,0,1,0.0,2235.0,0.0,0.0005988023952095808,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7000.0,2026-11-13,7059.25,1,4,76295.0,11160.0,,0.06451612903225806,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7000.0,2026-11-20,7059.25,0,4,0.0,13460.0,0.0,0.0008449514152936206,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7010.0,2026-11-20,7069.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7015.0,2026-11-20,7074.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7020.0,2026-11-20,7079.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7025.0,2026-11-06,7084.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7025.0,2026-11-20,7084.25,0,1,0.0,3509.9999999999995,0.0,0.004878048780487805,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7030.0,2026-11-20,7089.25,0,0,0.0,0.0,0.0,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7035.0,2026-11-20,7094.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7040.0,2026-11-20,7099.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7045.0,2026-11-20,7104.25,0,0,0.0,0.0,,,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7050.0,2026-11-06,7109.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7050.0,2026-11-13,7109.25,0,2,0.0,6100.0,,0.012048192771084338,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7050.0,2026-11-20,7109.25,0,0,0.0,0.0,0.0,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7055.0,2026-11-20,7114.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7060.0,2026-11-20,7119.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7065.0,2026-11-20,7124.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7070.0,2026-11-20,7129.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7075.0,2026-11-06,7134.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7075.0,2026-11-20,7134.25,0,0,0.0,0.0,0.0,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7080.0,2026-11-20,7139.25,0,1,0.0,3790.0000000000005,,0.004761904761904762,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7085.0,2026-11-20,7144.25,0,0,0.0,0.0,0.0,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7090.0,2026-11-20,7149.25,0,0,0.0,0.0,0.0,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7095.0,2026-11-20,7154.25,0,0,0.0,0.0,,,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7100.0,2026-11-06,7159.25,0,14,0.0,38220.0,,0.022257551669316374,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7100.0,2026-11-13,7159.25,0,5,0.0,16799.999999999996,0.0,0.024752475247524754,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7100.0,2026-11-20,7159.25,0,0,0.0,0.0,0.0,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7105.0,2026-11-20,7164.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7110.0,2026-11-20,7169.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7115.0,2026-11-20,7174.25,0,0,0.0,0.0,,,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7120.0,2026-11-20,7179.25,0,0,0.0,0.0,0.0,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7125.0,2026-11-06,7184.25,0,3,0.0,8625.0,,0.03529411764705882,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7125.0,2026-11-20,7184.25,0,0,0.0,0.0,0.0,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7130.0,2026-11-20,7189.25,0,0,0.0,0.0,0.0,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7135.0,2026-11-20,7194.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7140.0,2026-11-20,7199.25,0,0,0.0,0.0,0.0,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7145.0,2026-11-20,7204.25,0,0,0.0,0.0,0.0,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7150.0,2026-11-06,7209.25,0,4,0.0,12120.0,0.0,0.0149812734082397,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7150.0,2026-11-13,7209.25,0,2,0.0,7409.999999999999,,0.038461538461538464,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7150.0,2026-11-20,7209.25,0,7,0.0,30169.999999999993,0.0,0.001373356876594075,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7155.0,2026-11-20,7214.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7160.0,2026-11-20,7219.25,0,0,0.0,0.0,0.0,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7165.0,2026-11-20,7224.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7170.0,2026-11-20,7229.25,0,0,0.0,0.0,0.0,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7175.0,2026-11-06,7234.25,0,10,0.0,32000.0,,0.0847457627118644,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7175.0,2026-11-13,7234.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7175.0,2026-11-20,7234.25,0,0,0.0,0.0,0.0,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7180.0,2026-11-20,7239.25,0,0,0.0,0.0,0.0,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7185.0,2026-11-20,7244.25,0,1,0.0,4700.0,,0.08333333333333333,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7190.0,2026-11-20,7249.25,0,0,0.0,0.0,0.0,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7195.0,2026-11-20,7254.25,0,0,0.0,0.0,0.0,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7200.0,2026-11-06,7259.25,0,1,0.0,3385.0,0.0,0.0029239766081871343,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7200.0,2026-11-13,7259.25,0,26,0.0,106600.0,0.0,0.7027027027027027,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7200.0,2026-11-20,7259.25,0,9,0.0,43560.0,0.0,0.0018090452261306533,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7205.0,2026-11-20,7264.25,0,0,0.0,0.0,0.0,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7210.0,2026-11-20,7269.25,0,0,0.0,0.0,0.0,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7215.0,2026-11-20,7274.25,0,0,0.0,0.0,0.0,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7220.0,2026-11-20,7279.25,0,0,0.0,0.0,0.0,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7225.0,2026-11-06,7284.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7225.0,2026-11-13,7284.25,0,3,0.0,12960.000000000002,,0.25,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7225.0,2026-11-20,7284.25,0,3,0.0,15239.999999999998,0.0,0.018633540372670808,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7230.0,2026-11-20,7289.25,0,2,0.0,10260.0,,0.07142857142857142,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7235.0,2026-11-20,7294.25,0,19,0.0,96235.00000000001,0.0,0.03150912106135987,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7240.0,2026-11-20,7299.25,0,28,0.0,143780.0,0.0,0.028056112224448898,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7245.0,2026-11-20,7304.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7250.0,2026-11-06,7309.25,0,3,0.0,11369.999999999998,,0.0029498525073746312,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7250.0,2026-11-13,7309.25,0,22,0.0,100209.99999999999,,0.4074074074074074,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7250.0,2026-11-20,7309.25,0,27,0.0,141210.0,0.0,0.0035685963521015066,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7255.0,2026-11-20,7314.25,0,0,0.0,0.0,0.0,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7260.0,2026-11-20,7319.25,0,35,0.0,187075.0,0.0,0.06481481481481481,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7265.0,2026-11-20,7324.25,0,47,0.0,253800.0,0.0,0.13583815028901733,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7270.0,2026-11-20,7329.25,0,71,0.0,387305.0,0.0,0.1574279379157428,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7275.0,2026-11-06,7334.25,0,11,0.0,44165.0,,0.05238095238095238,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7275.0,2026-11-13,7334.25,0,2,0.0,9610.0,,0.09090909090909091,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7275.0,2026-11-20,7334.25,0,0,0.0,0.0,0.0,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7280.0,2026-11-20,7339.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7285.0,2026-11-20,7344.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7290.0,2026-11-20,7349.25,0,9,0.0,52019.99999999999,,0.1,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7295.0,2026-11-20,7354.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7300.0,2026-11-06,7359.25,0,12,0.0,51120.00000000001,0.0,0.028639618138424822,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7300.0,2026-11-13,7359.25,0,8,0.0,40600.0,0.0,0.18181818181818182,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7300.0,2026-11-20,7359.25,0,2,0.0,11800.0,0.0,0.000975609756097561,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7305.0,2026-11-20,7364.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7310.0,2026-11-20,7369.25,0,0,0.0,0.0,0.0,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7315.0,2026-11-20,7374.25,0,0,0.0,0.0,,0.0,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7320.0,2026-11-20,7379.25,0,17,0.0,102765.00000000001,0.0,0.017453798767967144,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7325.0,2026-11-06,7384.25,0,2,0.0,9060.0,,0.008695652173913044,,
2026-09-25T07:30:00,2026-09-25T07:00:00,7325.0,2026-11-13,7384.25,0,6,0.0,32189.999999999996,,0.2222222222222222,,
