timestamp_current,timestamp_previous,strikePrice,expirationDate,Theo ES,call_vol_diff,put_vol_diff,call_premium_of_vol_diff,put_premium_of_vol_diff,call_vol_oi_ratio_current,put_vol_oi_ratio_current,call_vol_chng_pct,put_vol_chng_pct
2025-09-09T06:54:57,2025-09-09T06:54:00,5860.0,2025-09-26,5867.5,0,0,0.0,0.0,,,,
2025-09-09T06:54:57,2025-09-09T06:54:00,5870.0,2025-09-26,5877.5,0,0,0.0,0.0,,,,
2025-09-09T06:54:57,2025-09-09T06:54:00,5875.0,2025-09-22,5882.5,0,0,0.0,0.0,,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,5875.0,2025-09-23,5882.5,0,0,0.0,0.0,,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,5875.0,2025-09-24,5882.5,0,0,0.0,0.0,,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,5875.0,2025-09-25,5882.5,0,0,0.0,0.0,,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,5875.0,2025-09-26,5882.5,0,0,0.0,0.0,,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,5875.0,2025-09-29,5882.5,0,4,0.0,1960.0000000000002,,0.09302325581395349,,
2025-09-09T06:54:57,2025-09-09T06:54:00,5880.0,2025-09-26,5887.5,0,0,0.0,0.0,,,,
2025-09-09T06:54:57,2025-09-09T06:54:00,5890.0,2025-09-26,5897.5,0,30,0.0,13200.0,,,,
2025-09-09T06:54:57,2025-09-09T06:54:00,5900.0,2025-09-22,5907.5,0,0,0.0,0.0,,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,5900.0,2025-09-23,5907.5,0,0,0.0,0.0,,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,5900.0,2025-09-24,5907.5,0,0,0.0,0.0,,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,5900.0,2025-09-25,5907.5,0,2,0.0,780.0,,0.01904761904761905,,
2025-09-09T06:54:57,2025-09-09T06:54:00,5900.0,2025-09-26,5907.5,0,0,0.0,0.0,,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,5900.0,2025-09-29,5907.5,0,4,0.0,2079.9999999999995,,0.003964321110009911,,
2025-09-09T06:54:57,2025-09-09T06:54:00,5910.0,2025-09-26,5917.5,0,0,0.0,0.0,,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,5920.0,2025-09-26,5927.5,0,0,0.0,0.0,0.0,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,5925.0,2025-09-22,5932.5,0,0,0.0,0.0,,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,5925.0,2025-09-23,5932.5,0,0,0.0,0.0,,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,5925.0,2025-09-24,5932.5,0,0,0.0,0.0,,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,5925.0,2025-09-25,5932.5,0,2,0.0,839.9999999999999,,0.007352941176470588,,
2025-09-09T06:54:57,2025-09-09T06:54:00,5925.0,2025-09-26,5932.5,0,0,0.0,0.0,,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,5925.0,2025-09-29,5932.5,0,4,0.0,2240.0,,0.09090909090909091,,
2025-09-09T06:54:57,2025-09-09T06:54:00,5930.0,2025-09-26,5937.5,0,0,0.0,0.0,,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,5940.0,2025-09-26,5947.5,0,0,0.0,0.0,,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,5950.0,2025-09-22,5957.5,0,0,0.0,0.0,0.0,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,5950.0,2025-09-23,5957.5,0,0,0.0,0.0,,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,5950.0,2025-09-24,5957.5,0,0,0.0,0.0,,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,5950.0,2025-09-25,5957.5,0,0,0.0,0.0,,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,5950.0,2025-09-26,5957.5,0,1,0.0,519.9999999999999,0.0,0.0010438413361169101,,
2025-09-09T06:54:57,2025-09-09T06:54:00,5950.0,2025-09-29,5957.5,0,2,0.0,1200.0,,0.014084507042253521,,
2025-09-09T06:54:57,2025-09-09T06:54:00,5960.0,2025-09-26,5967.5,0,0,0.0,0.0,,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,5970.0,2025-09-26,5977.5,0,0,0.0,0.0,0.0,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,5975.0,2025-09-22,5982.5,0,0,0.0,0.0,,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,5975.0,2025-09-23,5982.5,0,10,0.0,3550.0,,0.17857142857142858,,
2025-09-09T06:54:57,2025-09-09T06:54:00,5975.0,2025-09-24,5982.5,0,0,0.0,0.0,,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,5975.0,2025-09-25,5982.5,0,0,0.0,0.0,,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,5975.0,2025-09-26,5982.5,0,0,0.0,0.0,,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,5975.0,2025-09-29,5982.5,0,0,0.0,0.0,,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,5980.0,2025-09-26,5987.5,0,0,0.0,0.0,,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,5990.0,2025-09-26,5997.5,0,5,0.0,2950.0,,0.035211267605633804,,
2025-09-09T06:54:57,2025-09-09T06:54:00,6000.0,2025-09-22,6007.5,0,0,0.0,0.0,0.0,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,6000.0,2025-09-23,6007.5,0,4,0.0,1560.0,0.0,0.07142857142857142,,
2025-09-09T06:54:57,2025-09-09T06:54:00,6000.0,2025-09-24,6007.5,0,0,0.0,0.0,,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,6000.0,2025-09-25,6007.5,0,0,0.0,0.0,0.0,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,6000.0,2025-09-26,6007.5,0,1,0.0,600.0,0.0,0.00034129692832764505,,
2025-09-09T06:54:57,2025-09-09T06:54:00,6000.0,2025-09-29,6007.5,0,0,0.0,0.0,0.0,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,6010.0,2025-09-26,6017.5,0,0,0.0,0.0,,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,6020.0,2025-09-26,6027.5,0,0,0.0,0.0,,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,6025.0,2025-09-22,6032.5,0,0,0.0,0.0,0.0,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,6025.0,2025-09-23,6032.5,0,0,0.0,0.0,0.0,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,6025.0,2025-09-24,6032.5,0,0,0.0,0.0,,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,6025.0,2025-09-25,6032.5,0,0,0.0,0.0,0.0,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,6025.0,2025-09-26,6032.5,0,0,0.0,0.0,0.0,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,6025.0,2025-09-29,6032.5,0,0,0.0,0.0,,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,6030.0,2025-09-26,6037.5,0,0,0.0,0.0,0.0,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,6040.0,2025-09-26,6047.5,0,0,0.0,0.0,,0.0,,
2025-09-09T06:54:57,2025-09-09T06:54:00,6050.0,2025-09-22,6057.5,0,0,0.0,0.0,0.0,0.0,,
