timestamp,strikePrice,Theo ES,call_oi,put_oi,call_vol,put_vol,adj call vol,adj put vol,total vol,adj sum,TV Rank,Call TV Rank,Put TV Rank,Adj Rank,Call Adj Rank,Put Adj Rank
2025-05-29 12:47:59,6375.0,6387.5,8,0,1,0,-7,0,1,-7,,,,,,
2025-05-29 12:47:59,6380.0,6392.5,2,0,0,0,-2,0,0,-2,,,,,,
2025-05-29 12:47:59,6385.0,6397.5,0,0,0,0,0,0,0,0,,,,,,
2025-05-29 12:47:59,6390.0,6402.5,5,0,0,0,-5,0,0,-5,,,,,,
2025-05-29 12:47:59,6395.0,6407.5,8,0,0,0,-8,0,0,-8,,,,,,
2025-05-29 12:47:59,6400.0,6412.5,476,26,0,0,-476,-26,0,-502,,,,,,
2025-05-29 12:47:59,6405.0,6417.5,0,0,0,0,0,0,0,0,,,,,,
2025-05-29 12:47:59,6410.0,6422.5,0,0,0,0,0,0,0,0,,,,,,
2025-05-29 12:47:59,6415.0,6427.5,57,0,0,0,-57,0,0,-57,,,,,,
2025-05-29 12:47:59,6420.0,6432.5,10,0,0,0,-10,0,0,-10,,,,,,
2025-05-29 12:47:59,6425.0,6437.5,10,0,0,0,-10,0,0,-10,,,,,,
2025-05-29 12:47:59,6430.0,6442.5,0,0,0,0,0,0,0,0,,,,,,
2025-05-29 12:47:59,6435.0,6447.5,0,0,0,0,0,0,0,0,,,,,,
2025-05-29 12:47:59,6440.0,6452.5,52,0,0,0,-52,0,0,-52,,,,,,
2025-05-29 12:47:59,6445.0,6457.5,0,0,0,0,0,0,0,0,,,,,,
2025-05-29 12:47:59,6450.0,6462.5,217,33,2,0,-215,-33,2,-248,,,,,,
2025-05-29 12:47:59,6455.0,6467.5,6,0,0,0,-6,0,0,-6,,,,,,
2025-05-29 12:47:59,6460.0,6472.5,0,0,0,0,0,0,0,0,,,,,,
2025-05-29 12:47:59,6465.0,6477.5,0,0,0,0,0,0,0,0,,,,,,
2025-05-29 12:47:59,6470.0,6482.5,2,0,0,0,-2,0,0,-2,,,,,,
2025-05-29 12:47:59,6475.0,6487.5,1,0,2,0,1,0,2,1,,,,,,
2025-05-29 12:47:59,6480.0,6492.5,27,0,0,0,-27,0,0,-27,,,,,,
2025-05-29 12:47:59,6485.0,6497.5,1,0,0,0,-1,0,0,-1,,,,,,
2025-05-29 12:47:59,6490.0,6502.5,11,0,0,0,-11,0,0,-11,,,,,,
2025-05-29 12:47:59,6495.0,6507.5,2,0,0,0,-2,0,0,-2,,,,,,
2025-05-29 12:47:59,6500.0,6512.5,1625,20,1100,0,-525,-20,1100,-545,1,1,,,,
2025-05-29 12:47:59,6505.0,6517.5,0,0,0,0,0,0,0,0,,,,,,
2025-05-29 12:47:59,6510.0,6522.5,0,0,0,0,0,0,0,0,,,,,,
2025-05-29 12:47:59,6515.0,6527.5,0,0,0,0,0,0,0,0,,,,,,
2025-05-29 12:47:59,6520.0,6532.5,0,0,4,0,4,0,4,4,,,,,,
2025-05-29 12:47:59,6525.0,6537.5,1350,0,0,0,-1350,0,0,-1350,,,,,,
2025-05-29 12:47:59,6530.0,6542.5,1,0,0,0,-1,0,0,-1,,,,,,
2025-05-29 12:47:59,6535.0,6547.5,0,0,0,0,0,0,0,0,,,,,,
2025-05-29 12:47:59,6540.0,6552.5,0,0,0,0,0,0,0,0,,,,,,
2025-05-29 12:47:59,6550.0,6562.5,38,0,0,0,-38,0,0,-38,,,,,,
2025-05-29 12:47:59,6560.0,6572.5,2,0,3,0,1,0,3,1,,,,,,
2025-05-29 12:47:59,6570.0,6582.5,4,0,0,0,-4,0,0,-4,,,,,,
2025-05-29 12:47:59,6580.0,6592.5,0,0,0,0,0,0,0,0,,,,,,
2025-05-29 12:47:59,6590.0,6602.5,38,0,0,0,-38,0,0,-38,,,,,,
2025-05-29 12:47:59,6600.0,6612.5,125,2,5,0,-120,-2,5,-122,,,,,,
2025-05-29 12:47:59,6610.0,6622.5,40,0,0,0,-40,0,0,-40,,,,,,
2025-05-29 12:47:59,6620.0,6632.5,0,0,0,0,0,0,0,0,,,,,,
2025-05-29 12:47:59,6630.0,6642.5,2,0,0,0,-2,0,0,-2,,,,,,
2025-05-29 12:47:59,6640.0,6652.5,1,0,0,0,-1,0,0,-1,,,,,,
2025-05-29 12:47:59,6650.0,6662.5,101,2,0,0,-101,-2,0,-103,,,,,,
2025-05-29 12:47:59,6660.0,6672.5,0,0,1,0,1,0,1,1,,,,,,
2025-05-29 12:47:59,6670.0,6682.5,0,0,0,0,0,0,0,0,,,,,,
2025-05-29 12:47:59,6680.0,6692.5,0,0,0,0,0,0,0,0,,,,,,
2025-05-29 12:47:59,6690.0,6702.5,0,0,0,0,0,0,0,0,,,,,,
2025-05-29 12:47:59,6700.0,6712.5,2722,0,5,0,-2717,0,5,-2717,,,,,,
2025-05-29 12:47:59,6710.0,6722.5,1,0,0,0,-1,0,0,-1,,,,,,
2025-05-29 12:47:59,6720.0,6732.5,29,0,0,0,-29,0,0,-29,,,,,,
2025-05-29 12:47:59,6730.0,6742.5,0,0,1,0,1,0,1,1,,,,,,
2025-05-29 12:47:59,6740.0,6752.5,0,0,0,0,0,0,0,0,,,,,,
2025-05-29 12:47:59,6750.0,6762.5,158,0,10,4,-148,4,14,-144,,,,,,
2025-05-29 12:47:59,6760.0,6772.5,0,0,0,0,0,0,0,0,,,,,,
2025-05-29 12:47:59,6770.0,6782.5,5,0,0,0,-5,0,0,-5,,,,,,
2025-05-29 12:47:59,6780.0,6792.5,0,0,0,0,0,0,0,0,,,,,,
2025-05-29 12:47:59,6790.0,6802.5,62,0,0,0,-62,0,0,-62,,,,,,
2025-05-29 12:47:59,6800.0,6812.5,62,0,0,0,-62,0,0,-62,,,,,,
2025-05-29 12:47:59,6810.0,6822.5,0,0,0,0,0,0,0,0,,,,,,
2025-05-29 12:47:59,6820.0,6832.5,1,0,0,0,-1,0,0,-1,,,,,,
2025-05-29 12:47:59,6830.0,6842.5,63,0,0,0,-63,0,0,-63,,,,,,
2025-05-29 12:47:59,6840.0,6852.5,0,0,0,0,0,0,0,0,,,,,,
2025-05-29 12:47:59,6900.0,6912.5,5,0,1,4,-4,4,5,0,,,,,,
2025-05-29 12:47:59,7000.0,7012.5,112,2,6,0,-106,-2,6,-108,,,,,,
2025-05-29 12:47:59,7100.0,7112.5,16,2,1,0,-15,-2,1,-17,,,,,,
2025-05-29 12:47:59,7200.0,7212.5,29,4,0,0,-29,-4,0,-33,,,,,,
2025-05-29 12:47:59,7300.0,7312.5,8,2,0,0,-8,-2,0,-10,,,,,,
2025-05-29 12:47:59,7400.0,7412.5,67,2,0,0,-67,-2,0,-69,,,,,,
